time,Outlier (OneClassSVM)
2024-10-24 09:00:39.343398+00:00,0.5527918767123381
2024-10-24 09:00:39.376402+00:00,0.5869551482404515
2024-10-24 09:00:39.381402+00:00,0.9161247117855604
2024-10-24 09:00:39.386402+00:00,0.4225078710697682
2024-10-24 09:00:39.391402+00:00,0.5697439110822781
2024-10-24 09:00:39.397402+00:00,0.5068390962266139
2024-10-24 09:00:39.413400+00:00,0.6700773552757534
2024-10-24 09:01:18.236893+00:00,0.4735772791847629
2024-10-24 09:01:18.242893+00:00,0.34768222559724915
2024-10-24 09:01:18.247893+00:00,0.6052548902221341
2024-10-24 09:01:18.252893+00:00,0.663804415575154
2024-10-24 09:01:18.257891+00:00,0.610499776359598
2024-10-24 09:01:18.349886+00:00,0.635335048224211
2024-10-24 09:01:18.355886+00:00,0.5827923860908704
2024-10-24 09:03:00.270560+00:00,0.5205988765854643
2024-10-24 09:03:00.283560+00:00,0.6718503088498189
2024-10-24 09:03:00.288560+00:00,0.8754138640661083
2024-10-24 09:03:00.293560+00:00,0.6141728472535015
2024-10-24 09:03:00.298560+00:00,0.6618054907444322
2024-10-24 09:03:00.303560+00:00,0.5508416781223907
2024-10-24 09:03:00.320548+00:00,0.9347868690913238
2024-10-24 09:03:44.651972+00:00,0.7736749645412496
2024-10-24 09:03:44.663972+00:00,0.6813617001123484
2024-10-24 09:03:44.668972+00:00,0.7063856554569897
2024-10-24 09:03:44.673972+00:00,0.5768600327581291
2024-10-24 09:03:44.679972+00:00,0.4709906311971008
2024-10-24 09:03:44.685972+00:00,0.4807683812776471
2024-10-24 09:03:44.694972+00:00,0.5282667551068869
2024-10-24 09:03:44.783968+00:00,0.5518106947099015
2024-10-24 09:04:20.545500+00:00,0.6340893073155599
2024-10-24 09:04:20.550500+00:00,0.7686680220950644
2024-10-24 09:04:20.555500+00:00,0.6351491418802808
2024-10-24 09:04:20.565500+00:00,0.526266933372161
2024-10-24 09:04:20.667501+00:00,0.4678450019323138
2024-10-24 09:04:20.675501+00:00,0.5607812903576969
2024-10-24 09:04:57.133026+00:00,0.4758306678241506
2024-10-24 09:04:57.140026+00:00,0.6556238625248922
2024-10-24 09:04:57.145026+00:00,0.39935430943800365
2024-10-24 09:04:57.151026+00:00,0.7413848906192616
2024-10-24 09:04:57.156022+00:00,0.3629667296165984
2024-10-24 09:04:57.167022+00:00,0.5393211577587388
2024-10-24 09:04:57.177022+00:00,0.4735140250899353
2024-10-24 09:04:57.202022+00:00,0.8533064482095251
2024-10-24 09:04:57.256020+00:00,0.5548318048151649
2024-10-24 09:05:34.741532+00:00,0.760896452038195
2024-10-24 09:05:34.750532+00:00,0.6817325661016379
2024-10-24 09:05:34.755532+00:00,0.7955995015028489
2024-10-24 09:05:34.760532+00:00,0.562986604356699
2024-10-24 09:05:34.766530+00:00,0.6417418461625025
2024-10-24 09:05:34.781530+00:00,0.5790929490962032
2024-10-24 09:05:34.800530+00:00,0.5612656593055619
2024-10-24 09:05:34.820537+00:00,0.5940425342404364
2024-10-24 09:05:35.043540+00:00,0.6065267718127381
2024-10-24 09:06:10.855066+00:00,0.6431290242613154
2024-10-24 09:06:10.860066+00:00,0.9962852304201916
2024-10-24 09:06:10.865066+00:00,0.5243831289364281
2024-10-24 09:06:10.870066+00:00,0.5236448657118654
2024-10-24 09:06:10.876058+00:00,0.62729627122675
2024-10-24 09:06:10.882058+00:00,0.5357224422297452
2024-10-24 09:06:10.899058+00:00,0.5482501453772226
2024-10-24 09:06:10.917058+00:00,0.6510454490840901
2024-10-24 09:06:10.967061+00:00,0.8568717698938532
2024-10-24 09:06:48.024578+00:00,0.6219673477632168
2024-10-24 09:06:48.029578+00:00,0.35103282475560466
2024-10-24 09:06:48.034578+00:00,0.596441076457273
2024-10-24 09:06:48.039578+00:00,0.6289263253515432
2024-10-24 09:06:48.044569+00:00,0.4543998643699884
2024-10-24 09:06:48.056569+00:00,0.5693180218739016
2024-10-24 09:06:48.067569+00:00,0.5099359530382731
2024-10-24 09:07:30.403024+00:00,0.5237817549696347
2024-10-24 09:07:30.409024+00:00,0.6179615131564101
2024-10-24 09:07:30.519022+00:00,0.5752383267186144
2024-10-24 09:07:30.529022+00:00,0.5681898919135031
2024-10-24 09:08:08.524524+00:00,0.6722940187138818
2024-10-24 09:08:08.529524+00:00,0.6366702398514984
2024-10-24 09:08:08.534524+00:00,0.6533438926538215
2024-10-24 09:08:08.609526+00:00,0.5614644817917177
2024-10-24 09:08:08.615526+00:00,0.6445865922160352
2024-10-24 09:08:43.051077+00:00,0.6011081982755839
2024-10-24 09:08:43.057077+00:00,0.36757455965533165
2024-10-24 09:08:43.062077+00:00,0.6442490064029499
2024-10-24 09:08:43.071077+00:00,0.5020831573618459
2024-10-24 09:08:43.153069+00:00,0.539972935206219
2024-10-24 09:09:18.418613+00:00,0.6165426896929861
2024-10-24 09:09:18.423613+00:00,0.6957066601641543
2024-10-24 09:09:18.428613+00:00,0.7057750113992172
2024-10-24 09:09:18.438614+00:00,0.5334205309631763
2024-10-24 09:09:18.466614+00:00,0.7590378172188921
2024-10-24 09:09:18.522604+00:00,0.6004763596205873
2024-10-24 09:09:18.532605+00:00,0.5556909498876514
2024-10-24 09:09:18.561605+00:00,0.6165426896929861
2024-10-24 09:09:55.440116+00:00,0.568929624333413
2024-10-24 09:09:55.447116+00:00,0.3806225739048219
2024-10-24 09:09:55.452116+00:00,0.4981303623012355
2024-10-24 09:09:55.461116+00:00,0.6368633626371408
2024-10-24 09:09:55.482116+00:00,0.4876389927652248
2024-10-24 09:09:55.531117+00:00,0.7012366319717633
2024-10-24 09:09:55.538117+00:00,0.6034530307046294
2024-10-24 09:10:34.673600+00:00,0.511676422528563
2024-10-24 09:10:34.685600+00:00,0.5909948407572034
2024-10-24 09:10:34.690600+00:00,0.5157890839050597
2024-10-24 09:10:34.695600+00:00,0.6717600552171135
2024-10-24 09:10:34.704604+00:00,0.5176671158490731
2024-10-24 09:10:34.805601+00:00,0.5325262071365009
2024-10-24 09:10:34.810601+00:00,0.424750535373957
2024-10-24 09:10:34.815601+00:00,0.6014010815510039
2024-10-24 09:11:11.030125+00:00,0.4955008238291432
2024-10-24 09:11:11.036125+00:00,0.5509155922902252
2024-10-24 09:11:11.041122+00:00,0.40842047684069227
2024-10-24 09:11:11.046122+00:00,0.6959005462666772
2024-10-24 09:11:11.051122+00:00,0.5429992036965696
2024-10-24 09:11:11.059122+00:00,0.5438256199053948
2024-10-24 09:11:11.072122+00:00,0.47149388016093
2024-10-24 09:11:11.133121+00:00,0.5618067492526051
2024-10-24 09:11:11.139121+00:00,0.5693086899817633
2024-10-24 09:11:48.441630+00:00,0.6252007381793074
2024-10-24 09:11:48.455630+00:00,0.5395194147441896
2024-10-24 09:11:48.519630+00:00,0.5302636330048822
2024-10-24 09:12:24.658155+00:00,0.8739468386295637
2024-10-24 09:12:24.693157+00:00,0.6839533674653503
2024-10-24 09:12:24.698157+00:00,0.5583339167608234
2024-10-24 09:12:24.747157+00:00,0.514209112182566
2024-10-24 09:12:24.780156+00:00,0.6641623657902785
2024-10-24 09:28:04.559983+00:00,0.5116225233248263
2024-10-24 09:28:04.586980+00:00,0.5710136415461353
2024-10-24 09:28:04.593980+00:00,0.4809401660957957
2024-10-24 09:28:04.598980+00:00,0.6689460933808155
2024-10-24 09:28:04.603980+00:00,0.6464402711933409
2024-10-24 09:28:04.609980+00:00,0.5839995099976937
2024-10-24 09:28:04.615980+00:00,0.6432262832204007
2024-10-24 09:28:42.273492+00:00,0.5096308887430002
2024-10-24 09:28:42.297492+00:00,0.5816257947515268
2024-10-24 09:28:42.302492+00:00,0.8189841382318701
2024-10-24 09:28:42.307494+00:00,0.3331747559795819
2024-10-24 09:28:42.312494+00:00,0.6145822991674265
2024-10-24 09:28:42.319494+00:00,0.5825412563217569
2024-10-24 09:28:42.329494+00:00,0.5735828973472957
2024-10-24 09:28:42.346494+00:00,0.804200281860593
2024-10-24 09:28:42.430482+00:00,0.46079135422518763
2024-10-24 09:29:25.518919+00:00,0.5721549831716243
2024-10-24 09:29:25.525919+00:00,0.3537480597720668
2024-10-24 09:29:25.530919+00:00,0.6056926620519831
2024-10-24 09:29:25.535919+00:00,0.7057601133589476
2024-10-24 09:29:25.540919+00:00,0.4892988078807046
2024-10-24 09:29:25.545919+00:00,0.5292156481175163
2024-10-24 09:29:25.558919+00:00,0.5303377719419018
2024-10-24 09:30:08.351380+00:00,0.5312845510066077
2024-10-24 09:30:08.377380+00:00,0.5017158578920387
2024-10-24 09:30:08.382380+00:00,0.670500300315859
2024-10-24 09:30:08.387380+00:00,0.5100420664744394
2024-10-24 09:30:08.394380+00:00,0.5115206926803332
2024-10-24 09:30:52.281796+00:00,0.4695997711196699
2024-10-24 09:30:52.287808+00:00,0.7768142414708574
2024-10-24 09:30:52.292808+00:00,0.7562119143933702
2024-10-24 09:30:52.300808+00:00,0.7847306662936322
2024-10-24 09:30:52.313808+00:00,0.5593244301421105
2024-10-24 09:31:30.605309+00:00,0.5232596853563212
2024-10-24 09:31:30.625309+00:00,0.6427387244963397
2024-10-24 09:31:30.630309+00:00,0.6369376321844762
2024-10-24 09:31:30.635309+00:00,0.6092302419157486
2024-10-24 09:31:30.640309+00:00,0.5942340172487066
2024-10-24 09:31:30.646312+00:00,0.6013138412457198
2024-10-24 09:32:09.082814+00:00,0.5792159469481847
2024-10-24 09:32:09.088814+00:00,0.6626241347656164
2024-10-24 09:32:09.093814+00:00,0.4764511231601022
2024-10-24 09:32:09.099814+00:00,0.7643935261288414
2024-10-24 09:32:09.104809+00:00,0.4707771583384108
2024-10-24 09:32:09.109809+00:00,0.5840754626178198
2024-10-24 09:32:09.129809+00:00,0.5447558862767317
2024-10-24 09:32:09.152809+00:00,0.5461675904428942
2024-10-24 09:32:09.214806+00:00,0.6315738424852462
2024-10-24 09:32:57.336184+00:00,0.8862473621457517
2024-10-24 09:32:57.358183+00:00,0.634520384496327
2024-10-24 09:32:57.363183+00:00,0.6962538909815386
2024-10-24 09:32:57.368183+00:00,0.5651568432550756
2024-10-24 09:32:57.374183+00:00,0.5062543918605151
2024-10-24 09:32:57.382183+00:00,0.5340541046710988
2024-10-24 09:32:57.398183+00:00,0.4979923027341924
2024-10-24 09:32:57.501189+00:00,0.5300096097510384
2024-10-24 09:32:57.507189+00:00,0.4749435174058862
2024-10-24 09:33:36.784683+00:00,0.807306305676349
2024-10-24 09:33:36.789683+00:00,0.3758627831454816
2024-10-24 09:33:36.798672+00:00,0.7123095700942422
2024-10-24 09:33:36.893669+00:00,0.8508464610560149
2024-10-24 09:33:37.061667+00:00,0.5290853355790374
2024-10-24 09:34:15.942165+00:00,0.6492205925005518
2024-10-24 09:34:15.947165+00:00,0.8403436180733144
2024-10-24 09:34:15.952165+00:00,0.4291757302928189
2024-10-24 09:34:15.957165+00:00,0.641228116133883
2024-10-24 09:34:15.969164+00:00,0.5665092073805205
2024-10-24 09:34:15.989164+00:00,0.8035141608002496
2024-10-24 09:34:16.058163+00:00,0.6808101194840267
2024-10-24 09:34:16.208168+00:00,0.5123667328539181
2024-10-24 09:35:01.370581+00:00,0.7171232972809595
2024-10-24 09:35:01.385579+00:00,0.634001162703896
2024-10-24 09:35:01.390579+00:00,0.6814995667240684
2024-10-24 09:35:01.395579+00:00,0.9110750412384253
2024-10-24 09:35:01.400579+00:00,0.6461446511830874
2024-10-24 09:35:01.406579+00:00,0.788370879158472
2024-10-24 09:35:01.415579+00:00,0.5708356635497287
2024-10-24 09:35:01.425578+00:00,0.7448307237788061
2024-10-24 09:35:01.606574+00:00,0.4835896465843341
2024-10-24 09:35:40.349074+00:00,0.7724047097981598
2024-10-24 09:35:40.363074+00:00,0.5142940813708266
2024-10-24 09:35:40.368074+00:00,0.6694916701570088
2024-10-24 09:35:40.373074+00:00,0.7961539842664843
2024-10-24 09:35:40.378074+00:00,0.5211173181739451
2024-10-24 09:35:40.385074+00:00,0.7961539842664843
2024-10-24 09:35:40.394074+00:00,0.5970778615763018
2024-10-24 09:35:40.416074+00:00,0.5218231702570263
2024-10-24 09:35:40.484073+00:00,0.4565137538006517
2024-10-24 09:35:40.493073+00:00,0.5507456842593238
2024-10-24 09:36:19.402573+00:00,0.7441814309009415
2024-10-24 09:36:19.407573+00:00,0.3246124852223712
2024-10-24 09:36:19.412573+00:00,0.6620443288047034
2024-10-24 09:36:19.417573+00:00,0.51697362696015
2024-10-24 09:36:19.425573+00:00,0.577937101364949
2024-10-24 09:37:03.564003+00:00,0.5550806412550366
2024-10-24 09:37:03.574007+00:00,0.47822918708851814
2024-10-24 09:37:03.579007+00:00,0.6892830308972757
2024-10-24 09:37:03.584007+00:00,0.5899204729417106
2024-10-24 09:37:03.590007+00:00,0.4686952055487108
2024-10-24 09:37:03.599007+00:00,0.5750254872949215
2024-10-24 09:37:42.264511+00:00,0.4893901430004137
2024-10-24 09:37:42.270511+00:00,0.7089757001867665
2024-10-24 09:37:42.275511+00:00,0.6092316910828643
2024-10-24 09:37:42.282509+00:00,0.6077289595446858
2024-10-24 09:37:42.290509+00:00,0.478450663160377
2024-10-24 09:37:42.307509+00:00,0.50593242002442
2024-10-24 09:38:21.269005+00:00,0.9142365647876527
2024-10-24 09:38:21.297005+00:00,0.7751402658557416
2024-10-24 09:38:21.302005+00:00,0.6925775150960706
2024-10-24 09:38:21.307005+00:00,0.6292463338885868
2024-10-24 09:38:21.327007+00:00,0.6886192423028179
2024-10-24 09:38:59.827506+00:00,0.5244346230353198
2024-10-24 09:38:59.832506+00:00,0.6629715659254964
2024-10-24 09:38:59.837506+00:00,0.7579683015076031
2024-10-24 09:38:59.846506+00:00,0.7738010303894223
2024-10-24 09:39:38.698008+00:00,0.5678588011644025
2024-10-24 09:39:38.704008+00:00,0.6339881732566985
2024-10-24 09:39:38.709008+00:00,0.6350233416852854
2024-10-24 09:39:38.714008+00:00,0.38609284038530567
2024-10-24 09:39:38.719008+00:00,0.6127890010682269
2024-10-24 09:39:38.725008+00:00,0.556121747936757
2024-10-24 09:40:21.843449+00:00,0.5262483479111499
2024-10-24 09:40:21.866449+00:00,0.6605427261935103
2024-10-24 09:40:21.872449+00:00,0.6129133465901145
2024-10-24 09:40:21.877444+00:00,0.6579621564912431
2024-10-24 09:40:21.882444+00:00,0.5008634788658218
2024-10-24 09:40:21.888444+00:00,0.6684591510162851
2024-10-24 09:41:01.510929+00:00,0.8074169661570392
2024-10-24 09:41:01.538929+00:00,0.688670956106608
2024-10-24 09:41:01.543929+00:00,0.2808769007719152
2024-10-24 09:41:01.548925+00:00,0.5798776530422592
2024-10-24 09:41:01.556925+00:00,0.5394630965930186
2024-10-24 09:41:01.569925+00:00,0.6490890735201947
